customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7873CVMAW,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),88.55,6362.35,No
0463WZZKO,Male,0,No,No,3,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Creditcard(automatic),20.75,67.1,No
3494JCHRQ,Male,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,70.05,70.05,Yes
6474FVJLC,Male,0,No,No,2,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,86,165.45,Yes
4524QCSSM,Male,0,No,No,26,No,Nophoneservice,DSL,Yes,Yes,No,No,No,Yes,Monthtomonth,Yes,Banktransfer(automatic),44.65,1156.55,No
5832EXGTT,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Monthtomonth,Yes,Mailedcheck,60.2,1834.15,No
8840DQLGN,Female,1,Yes,No,35,Yes,Yes,Fiberoptic,Yes,Yes,No,Yes,Yes,No,Monthtomonth,Yes,Banktransfer(automatic),100.5,3653.35,Yes
2039JONDJ,Male,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Oneyear,No,Banktransfer(automatic),55.45,1477.65,No
7217JYHOQ,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Creditcard(automatic),70.3,1706.45,No
6695FRVEC,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Twoyear,Yes,Banktransfer(automatic),60.4,3953.7,No
4547LYTDD,Female,0,No,No,16,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,72.65,1194.3,Yes
9894QMIMJ,Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,Oneyear,No,Banktransfer(automatic),55.8,1327.85,No
8069YQQAJ,Male,0,No,No,14,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailedcheck,31.1,419.7,No
6770XUAGN,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Electroniccheck,21,21,Yes
4193ORFCL,Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,45.1,45.1,Yes
1636NTNCO,Male,1,No,No,4,No,Nophoneservice,DSL,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Creditcard(automatic),50.95,207.35,No
3466WAESX,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,69.1,1083.7,No
9281PKKZE,Female,0,Yes,No,46,No,Nophoneservice,DSL,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,43.95,2007.85,No
3638VBZTA,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),86.5,5882.75,No
7459IMVYU,Male,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Monthtomonth,No,Electroniccheck,69.95,2657.55,No
7776QWNFX,Male,1,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),50.4,1527.5,Yes
6689TCZHQ,Female,1,No,No,5,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Electroniccheck,78.95,378.4,Yes
8563OYMQY,Male,0,No,No,17,Yes,No,Fiberoptic,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Creditcard(automatic),90.95,1612.2,No
0754EEBDC,Male,0,Yes,Yes,4,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,19.9,76.65,No
5777ZPQNC,Female,0,No,No,12,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,20.15,260.7,No
1951IEYXM,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),90.6,6441.85,No
3318NMQXL,Male,0,No,No,3,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,92,266.8,No
3143ILDAL,Male,0,No,No,56,Yes,Yes,Fiberoptic,No,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Electroniccheck,94.45,5124.6,Yes
1022RKXDR,Female,0,No,No,41,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Mailedcheck,24.85,962.25,No
2361FJWNO,Male,0,No,No,40,No,Nophoneservice,DSL,No,Yes,No,Yes,No,No,Oneyear,No,Creditcard(automatic),36,1382.9,No
2272UOINI,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Monthtomonth,Yes,Electroniccheck,78.5,571.05,No
8232UTFOZ,Male,0,No,No,69,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),19.95,1399.35,No
3750YHRYO,Male,0,Yes,Yes,7,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,20.65,150,No
6637KYRCV,Female,0,Yes,Yes,5,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Electroniccheck,30.5,167.2,No
5668MEISB,Female,0,Yes,Yes,72,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,No,Twoyear,No,Creditcard(automatic),106.1,7657.4,No
0129QMPDR,Male,0,Yes,Yes,44,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Banktransfer(automatic),20.5,865.05,No
7188CBBBA,Female,0,No,No,65,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,No,Oneyear,Yes,Electroniccheck,95.5,6153.85,No
5356CSVSQ,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Monthtomonth,No,Electroniccheck,64.6,174.2,No
3221CJMSG,Male,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Monthtomonth,Yes,Creditcard(automatic),51.1,1269.6,No
4720VSTSI,Female,0,No,No,44,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),84.8,3862.55,Yes
3219JQRSL,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),89.1,6352.4,No
2801NISEI,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Monthtomonth,No,Electroniccheck,54.95,1348.5,No
3946MHCZW,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Monthtomonth,No,Mailedcheck,50.9,50.9,Yes
4623ZKHLY,Male,0,Yes,No,22,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Banktransfer(automatic),20.45,471.55,No
6732VAILE,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),85.95,5931.75,No
8201AAXCB,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Monthtomonth,No,Electroniccheck,60.35,1404.65,No
7696CFTAT,Male,0,Yes,Yes,37,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),19.8,726.1,No
1845CSBRZ,Female,1,Yes,Yes,22,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Monthtomonth,No,Banktransfer(automatic),85.35,1961.6,No
2123VSCOT,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Twoyear,Yes,Banktransfer(automatic),72.1,4194.85,No
6651AZVTJ,Male,0,Yes,Yes,49,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,99.8,4872.45,Yes
4566GOLUK,Male,0,Yes,Yes,47,Yes,Yes,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),107.35,5118.95,Yes
2484DGXPZ,Female,0,Yes,Yes,31,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,19.55,658.95,Yes
2018QKYGT,Male,0,Yes,Yes,1,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,81.05,81.05,No
2792VPPET,Male,0,No,No,3,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Electroniccheck,20.5,76.95,No
7409JURKQ,Female,0,Yes,No,53,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),111.8,5809.75,No
3247MHJKM,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,20.2,20.2,No
1964SVLEA,Male,0,No,No,20,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Mailedcheck,19.7,415.9,No
4587NUKOX,Female,0,No,No,3,Yes,No,Fiberoptic,Yes,Yes,No,No,No,No,Monthtomonth,Yes,Electroniccheck,79.1,246.5,Yes
7297DVYGA,Female,0,No,No,51,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Banktransfer(automatic),19.85,996.95,No
2239CGBUZ,Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,Banktransfer(automatic),60.5,3145.15,No
0854UYHZD,Female,0,Yes,Yes,13,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,19.55,265.3,No
7243LCGGZ,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,20.9,20.9,No
8267KFGYD,Male,0,No,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,21.05,21.05,No
4890VMUAV,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Oneyear,No,Electroniccheck,71.5,4576.3,No
9261WDCAF,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Monthtomonth,No,Mailedcheck,54.65,189.1,No
3764MNMOI,Male,0,No,No,46,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),19.2,908.15,No
7442YGZFK,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),49.8,49.8,No
0420BWTPW,Male,0,No,Yes,8,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,25.5,215.2,Yes
8229BUJHX,Female,0,Yes,Yes,71,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),20.5,1500.95,No
7449HVPIV,Male,0,Yes,Yes,55,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,No,Monthtomonth,Yes,Creditcard(automatic),90.4,5099.15,No
5504WSIUR,Female,0,No,No,70,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,No,No,Oneyear,Yes,Banktransfer(automatic),90.25,6385.95,No
8183ONMXC,Female,0,No,No,2,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Electroniccheck,80.75,159.45,Yes
8466PZBLH,Male,0,Yes,Yes,67,Yes,Yes,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Twoyear,No,Banktransfer(automatic),104.6,6885.75,No
9614RMGHA,Male,0,Yes,No,65,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Banktransfer(automatic),91.85,5940.85,Yes
8735IJJEG,Male,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Monthtomonth,No,Creditcard(automatic),50.2,668.85,No
0564MUUQK,Female,0,Yes,Yes,20,Yes,Yes,Fiberoptic,No,No,Yes,Yes,No,Yes,Monthtomonth,Yes,Banktransfer(automatic),95.5,1916.2,No
5054IEXZT,Male,0,No,Yes,1,Yes,No,Fiberoptic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electroniccheck,75.35,75.35,Yes
5834ASPWA,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,75.45,75.45,Yes
0701RFGFI,Female,0,Yes,Yes,49,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),95.4,4613.95,No
0019EFAEP,Female,0,No,No,72,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Twoyear,Yes,Banktransfer(automatic),101.3,7261.25,No
5619PTMIK,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Electroniccheck,53.1,2459.8,No
3737XBQDD,Male,0,No,No,24,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),84.85,2048.8,No
5882CMAZQ,Female,0,Yes,Yes,5,No,Nophoneservice,DSL,No,Yes,No,Yes,No,No,Monthtomonth,No,Electroniccheck,34.25,163.55,No
5846QFDFI,Female,0,Yes,Yes,33,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,No,No,Monthtomonth,No,Creditcard(automatic),88.6,2888.7,No
4445KWOKW,Female,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Oneyear,Yes,Banktransfer(automatic),60.15,2421.6,No
3511APPBJ,Male,0,No,No,23,Yes,No,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,Creditcard(automatic),99.95,2292.75,No
7967HYCDE,Male,0,No,No,8,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),70.7,553.4,No
2430RRYUW,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,Oneyear,Yes,Mailedcheck,54.8,3465.7,No
3948XHGNA,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),49.55,1210.4,Yes
3723BFBGR,Male,1,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Creditcard(automatic),54.8,1291.3,No
0565IYCGT,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Oneyear,Yes,Creditcard(automatic),78.6,5356.45,Yes
5447WZAFP,Female,0,No,No,53,Yes,No,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Mailedcheck,100.3,5200.8,No
5110CHOPY,Female,0,No,No,60,No,Nophoneservice,DSL,Yes,No,Yes,No,Yes,Yes,Twoyear,No,Electroniccheck,53.6,3237.05,No
5445UTODQ,Female,0,Yes,No,7,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electroniccheck,81.1,576.65,Yes
4425OWHWB,Female,0,No,No,20,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Creditcard(automatic),19.35,433.75,No
7892QVYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Electroniccheck,85.6,1868.4,No
9675ICXCT,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,80.8,5728.55,No
1024VRZHF,Male,0,Yes,No,11,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,74.95,825.7,Yes
4703MQYKT,Male,0,No,No,21,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,19.6,390.4,No
9497QCMMS,Male,1,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,93.55,93.55,Yes
5692ICXLW,Male,1,No,No,31,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electroniccheck,90.7,2845.15,No
0602DDUML,Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Twoyear,No,Mailedcheck,69.75,3894.4,No
2208MPXIO,Female,0,Yes,Yes,45,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),20,886.4,No
1960UYCNN,Male,0,No,No,10,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Electroniccheck,95.25,1021.55,No
0348SDKOL,Female,0,Yes,No,58,Yes,Yes,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Creditcard(automatic),102.1,5885.4,Yes
3190FZATL,Male,0,No,Yes,14,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,19.95,268.4,No
7336RLLRH,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Oneyear,No,Mailedcheck,80.85,2204.35,No
4373MAVJG,Female,0,Yes,Yes,14,Yes,Yes,Fiberoptic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Banktransfer(automatic),90.9,1259,Yes
8901HJXTF,Female,0,Yes,Yes,12,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Mailedcheck,29.2,309.1,Yes
7710JSYOA,Female,0,Yes,Yes,69,Yes,Yes,Fiberoptic,No,Yes,No,Yes,No,Yes,Twoyear,Yes,Banktransfer(automatic),93.3,6398.05,No
5419KLXBN,Female,0,Yes,Yes,25,Yes,No,Fiberoptic,No,Yes,Yes,No,Yes,No,Monthtomonth,Yes,Banktransfer(automatic),89.15,2257.75,Yes
3424NMNBO,Male,1,Yes,No,58,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,108.85,6287.25,Yes
9885MFVSU,Female,0,Yes,Yes,35,No,Nophoneservice,DSL,Yes,No,No,Yes,Yes,No,Twoyear,Yes,Creditcard(automatic),46.35,1662.05,No
4514GFCFI,Female,1,No,No,16,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electroniccheck,84.75,1350.15,Yes
0607MVMGC,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Oneyear,No,Creditcard(automatic),78.75,3600.65,No
3365SAIGS,Female,0,No,No,17,Yes,No,Fiberoptic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electroniccheck,83.55,1329.15,No
9828AOQLM,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,45.7,45.7,Yes
8022BECSI,Male,0,No,No,22,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,19.6,422.5,No
8000REIQB,Female,1,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,69.95,69.95,Yes
9993LHIEB,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Twoyear,No,Mailedcheck,67.85,4627.65,No
0266CLZKZ,Female,0,Yes,Yes,67,Yes,Yes,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),105.65,6717.9,No
7615ESMYF,Female,0,Yes,No,2,No,Nophoneservice,DSL,No,No,No,No,Yes,Yes,Monthtomonth,No,Electroniccheck,44.6,97.1,Yes
3858VOBET,Male,0,No,No,23,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,74.95,1710.45,Yes
7020OZKXZ,Female,1,No,No,9,Yes,No,Fiberoptic,No,No,Yes,No,No,No,Monthtomonth,No,Creditcard(automatic),75.5,637.4,No
3977QCRSL,Female,0,No,No,5,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,20.15,117.95,No
0017DINOC,Male,0,No,No,54,No,Nophoneservice,DSL,Yes,No,No,Yes,Yes,No,Twoyear,No,Creditcard(automatic),45.2,2460.55,No
1447PJGGA,Female,0,No,No,57,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Twoyear,Yes,Electroniccheck,95.25,5464.65,Yes
8565CLBZW,Male,0,No,No,24,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,No,Monthtomonth,Yes,Mailedcheck,89.85,2165.05,Yes
9139WQQDY,Female,0,Yes,Yes,49,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Oneyear,No,Mailedcheck,100.45,4941.8,Yes
0224HJAPT,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,47.15,223.15,Yes
8086OVPWV,Male,0,No,No,2,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,80.2,181.1,Yes
9430FRQOC,Female,0,No,Yes,4,Yes,Yes,Fiberoptic,No,No,Yes,Yes,No,No,Monthtomonth,Yes,Mailedcheck,87.1,341.45,Yes
7639OPLNG,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Twoyear,Yes,Banktransfer(automatic),79.25,5731.85,No
3074GQWYX,Male,0,No,No,5,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),75.9,357.75,Yes
1492QGCLU,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Monthtomonth,No,Electroniccheck,85.7,4616.1,No
6845RGTYS,Female,0,Yes,No,47,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Monthtomonth,Yes,Electroniccheck,98.75,4533.7,Yes
7328OWMOM,Female,0,No,Yes,31,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Creditcard(automatic),20.1,589.25,No
4418LZMSV,Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Monthtomonth,No,Banktransfer(automatic),61.8,750.1,No
5155AZQPB,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,49.9,1410.25,No
8861HGGKB,Female,0,No,No,10,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Electroniccheck,86.45,830.85,Yes
1087GRUYI,Male,0,Yes,No,38,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),20.4,743.5,No
7065YUNRY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailedcheck,45.3,45.3,Yes
7694VLBWQ,Male,0,Yes,No,67,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,No,Electroniccheck,104.1,7040.85,Yes
2546KZAAT,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Oneyear,Yes,Mailedcheck,75.4,3865.45,No
0181RITDD,Male,0,Yes,Yes,62,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,108.15,6825.65,No
5989PGKJB,Female,0,No,No,16,Yes,No,Fiberoptic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,86.25,1340.1,No
4795KTRTH,Female,1,Yes,No,5,Yes,Yes,Fiberoptic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electroniccheck,81,371.65,Yes
8272ONJLV,Male,0,No,No,12,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,No,Electroniccheck,95.7,1184,No
1488PBLJN,Female,0,Yes,Yes,72,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),116.85,8477.7,No
0308GIQJT,Male,1,No,No,71,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,No,Banktransfer(automatic),105.75,7382.85,No
3778FOAQW,Female,0,Yes,No,24,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,20.15,456.85,No
4452ROHMO,Female,0,No,No,15,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,19.6,331.6,No
6481OGDOO,Male,0,Yes,No,67,Yes,No,Fiberoptic,Yes,Yes,No,No,No,Yes,Oneyear,Yes,Creditcard(automatic),90.6,6056.15,Yes
3090LETTY,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),60.95,134.6,No
5349AZPEW,Female,0,Yes,Yes,5,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,25.05,125.5,No
3753TSEMP,Female,0,Yes,No,15,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electroniccheck,88.15,1390.6,Yes
8305VHZBZ,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,20.2,20.2,Yes
9720JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Oneyear,Yes,Banktransfer(automatic),60.3,2511.3,No
8100HZZLJ,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,63.95,2737.05,No
8775ERLNB,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,74.3,74.3,No
